Time (s),no_pump,no_pump,pump_1552.4425nm,pump_1552.4425nm,no_pump,no_pump,pump_1552.2nm,pump_1552.2nm,pump_1552.6nm,pump_1552.6nm
0.00016,0.12616586000000002,0.12616586000000002,0.14758227999999998,0.14758227999999998,0.12564626,0.12564626,0.13660892,0.13660892,0.13149426000000003,0.13149426000000003
0.00017,0.127732,0.127732,0.14712386000000002,0.14712386000000002,0.1269385,0.1269385,0.13487612,0.13487612,0.13223785999999998,0.13223785999999998
0.00018,0.12771732,0.12771732,0.14710837999999998,0.14710837999999998,0.1270152,0.1270152,0.1348224,0.1348224,0.13229878,0.13229878
0.00019,0.12725241999999998,0.12725241999999998,0.14688906,0.14688906,0.12880957999999998,0.12880957999999998,0.1339344,0.1339344,0.13340694000000003,0.13340694000000003
0.0002,0.12714134000000002,0.12714134000000002,0.14685051999999998,0.14685051999999998,0.12890532,0.12890532,0.13398786000000001,0.13398786000000001,0.13348426,0.13348426
0.00021,0.12571972,0.12571972,0.14707692,0.14707692,0.1309108,0.1309108,0.13504146,0.13504146,0.13487491999999998,0.13487491999999998
0.00022,0.12558972,0.12558972,0.14710066,0.14710066,0.1309944,0.1309944,0.13512304,0.13512304,0.1349528,0.1349528
0.00023,0.12377597999999998,0.12377597999999998,0.14762372,0.14762372,0.13300294000000001,0.13300294000000001,0.13713666,0.13713666,0.13642558,0.13642558
0.00024000000000000003,0.12367466,0.12367466,0.14765092,0.14765092,0.13313492,0.13313492,0.13727052,0.13727052,0.13649012,0.13649012
0.00025,0.12203654,0.12203654,0.14820426000000003,0.14820426000000003,0.13490960000000002,0.13490960000000002,0.13966705999999998,0.13966705999999998,0.13764932,0.13764932
0.00026000000000000003,0.12194785999999999,0.12194785999999999,0.1482213,0.1482213,0.13507945999999998,0.13507945999999998,0.13980198000000002,0.13980198000000002,0.13758546,0.13758546
0.00027,0.12049988,0.12049988,0.14865292000000002,0.14865292000000002,0.13486468000000001,0.13486468000000001,0.14227492,0.14227492,0.13700066,0.13700066
0.00028000000000000003,0.12042452,0.12042452,0.14865758,0.14865758,0.1347932,0.1347932,0.14242254000000001,0.14242254000000001,0.13695252000000002,0.13695252000000002
0.00029,0.11917666,0.11917666,0.14890331999999998,0.14890331999999998,0.13302478,0.13302478,0.14478452,0.14478452,0.13598864,0.13598864
0.00030000000000000003,0.11907306,0.11907306,0.14889798,0.14889798,0.13292668000000002,0.13292668000000002,0.14491574,0.14491574,0.13597988,0.13597988
0.00031,0.11875308,0.11875308,0.14893372,0.14893372,0.13101028,0.13101028,0.14629892,0.14629892,0.13480028,0.13480028
0.00032,0.11876106,0.11876106,0.14892772,0.14892772,0.13092292,0.13092292,0.14631571999999998,0.14631571999999998,0.13472492,0.13472492
0.00033000000000000005,0.11948254,0.11948254,0.14877836,0.14877836,0.12910464000000002,0.12910464000000002,0.14469011999999998,0.14469011999999998,0.1334624,0.1334624
0.00034,0.11955678,0.11955678,0.14871759999999998,0.14871759999999998,0.12900788000000002,0.12900788000000002,0.14453784,0.14453784,0.13338882000000002,0.13338882000000002
0.00035000000000000005,0.12111651999999999,0.12111651999999999,0.14811958,0.14811958,0.1273768,0.1273768,0.14216958000000002,0.14216958000000002,0.13230892,0.13230892
0.00036,0.12119305999999999,0.12119305999999999,0.14809946000000002,0.14809946000000002,0.12727828,0.12727828,0.14204386,0.14204386,0.1322612,0.1322612
0.00037000000000000005,0.12305574,0.12305574,0.14762066000000001,0.14762066000000001,0.125862,0.125862,0.13977492,0.13977492,0.13137132,0.13137132
0.00038,0.12314666,0.12314666,0.14758491999999998,0.14758491999999998,0.12581984,0.12581984,0.13964826,0.13964826,0.13134562,0.13134562
0.00039000000000000005,0.12505812,0.12505812,0.14727704000000003,0.14727704000000003,0.12528308,0.12528308,0.13754958,0.13754958,0.13143092,0.13143092
0.0004,0.12515904,0.12515904,0.14728826,0.14728826,0.12527758,0.12527758,0.13744652,0.13744652,0.1314456,0.1314456
0.00041000000000000005,0.12699976,0.12699976,0.14699214,0.14699214,0.12615665999999998,0.12615665999999998,0.13558014000000002,0.13558014000000002,0.13203106,0.13203106
0.00042,0.12734094,0.12734094,0.14698320000000004,0.14698320000000004,0.12622280000000002,0.12622280000000002,0.13547374,0.13547374,0.13206679999999998,0.13206679999999998
0.00043000000000000004,0.12760414,0.12760414,0.14661518,0.14661518,0.12783744000000002,0.12783744000000002,0.13408077999999998,0.13408077999999998,0.13297334,0.13297334
0.00044,0.12759716000000002,0.12759716000000002,0.14661918000000002,0.14661918000000002,0.12793464000000002,0.12793464000000002,0.13401384,0.13401384,0.13305772,0.13305772
0.00045000000000000004,0.12649680000000002,0.12649680000000002,0.14685052,0.14685052,0.1298372,0.1298372,0.13412759999999999,0.13412759999999999,0.13429734,0.13429734
0.00046,0.12642282,0.12642282,0.14689771999999998,0.14689771999999998,0.12994412,0.12994412,0.13425692,0.13425692,0.13438144,0.13438144
0.00047000000000000004,0.12469866,0.12469866,0.14734918000000002,0.14734918000000002,0.13194999999999998,0.13194999999999998,0.13588277999999998,0.13588277999999998,0.1358144,0.1358144
0.00048000000000000007,0.12459545999999999,0.12459545999999999,0.14740254,0.14740254,0.13203586,0.13203586,0.13598732,0.13598732,0.13588494,0.13588494
0.0004900000000000001,0.1228572,0.1228572,0.14802785999999998,0.14802785999999998,0.13407133999999998,0.13407133999999998,0.13827653999999998,0.13827653999999998,0.13732226,0.13732226
0.0005,0.12276612,0.12276612,0.14810574,0.14810574,0.1342136,0.1342136,0.13839748,0.13839748,0.13750092,0.13750092
0.00051,0.12122654,0.12122654,0.14862440000000002,0.14862440000000002,0.13513572000000001,0.13513572000000001,0.14090292,0.14090292,0.13748454000000004,0.13748454000000004
0.0005200000000000001,0.12115456,0.12115456,0.14864813999999998,0.14864813999999998,0.13521814,0.13521814,0.14103106,0.14103106,0.13744122,0.13744122
0.0005300000000000001,0.11977906,0.11977906,0.14900078,0.14900078,0.1340288,0.1340288,0.14342837999999997,0.14342837999999997,0.13654961999999998,0.13654961999999998
0.00054,0.11973014,0.11973014,0.14899347999999998,0.14899347999999998,0.13394786,0.13394786,0.1435553,0.1435553,0.13651612000000002,0.13651612000000002
0.00055,0.11879614000000001,0.11879614000000001,0.14922464,0.14922464,0.13201639999999998,0.13201639999999998,0.14565706,0.14565706,0.13545866,0.13545866
0.0005600000000000001,0.11878066000000001,0.11878066000000001,0.14920344000000002,0.14920344000000002,0.13191066,0.13191066,0.14580372000000003,0.14580372000000003,0.13537412,0.13537412
0.0005700000000000001,0.11890494,0.11890494,0.14917824,0.14917824,0.13004332000000002,0.13004332000000002,0.14574678000000002,0.14574678000000002,0.13405854,0.13405854
0.00058,0.11900599999999999,0.11900599999999999,0.14917092,0.14917092,0.12993122000000001,0.12993122000000001,0.14561892,0.14561892,0.133988,0.133988
0.00059,0.12015664000000001,0.12015664000000001,0.14869186,0.14869186,0.12823427999999998,0.12823427999999998,0.14334414,0.14334414,0.13274386,0.13274386
0.0006000000000000001,0.12029131999999998,0.12029131999999998,0.14866786,0.14866786,0.12813454,0.12813454,0.14323024,0.14323024,0.13269092,0.13269092
0.0006100000000000001,0.12205708,0.12205708,0.14821986,0.14821986,0.126562,0.126562,0.14097146,0.14097146,0.13166894,0.13166894
0.00062,0.12214682000000002,0.12214682000000002,0.14820506,0.14820506,0.1264676,0.1264676,0.14085222,0.14085222,0.13157786,0.13157786
0.00063,0.12403772000000002,0.12403772000000002,0.14769226,0.14769226,0.12541825999999998,0.12541825999999998,0.13870918,0.13870918,0.13111252,0.13111252
0.00064,0.12414586000000001,0.12414586000000001,0.14766054,0.14766054,0.12536703999999999,0.12536703999999999,0.13859506,0.13859506,0.13117614,0.13117614
0.0006500000000000001,0.12604242,0.12604242,0.1473748,0.1473748,0.12558572,0.12558572,0.13668226,0.13668226,0.13150586000000003,0.13150586000000003
0.0006600000000000001,0.12613716,0.12613716,0.1473765,0.1473765,0.12562732000000001,0.12562732000000001,0.13659200000000002,0.13659200000000002,0.13155548,0.13155548
0.00067,0.12769998,0.12769998,0.14690226,0.14690226,0.12694506,0.12694506,0.13492838000000001,0.13492838000000001,0.13232894,0.13232894
0.00068,0.12769332,0.12769332,0.146884,0.146884,0.12702320000000003,0.12702320000000003,0.13484906000000002,0.13484906000000002,0.13236694,0.13236694
0.0006900000000000001,0.1272248,0.1272248,0.14671918,0.14671918,0.12882280000000002,0.12882280000000002,0.13403157999999998,0.13403157999999998,0.13350866,0.13350866
0.0007000000000000001,0.12714066,0.12714066,0.14666694,0.14666694,0.12892372000000002,0.12892372000000002,0.13409572,0.13409572,0.13357424,0.13357424
0.00071,0.12569228000000002,0.12569228000000002,0.14703504,0.14703504,0.13086093999999998,0.13086093999999998,0.13519520000000002,0.13519520000000002,0.13496854,0.13496854
0.00072,0.12556854,0.12556854,0.14708146,0.14708146,0.13098386,0.13098386,0.13526052000000002,0.13526052000000002,0.13506614,0.13506614
0.0007300000000000001,0.12374972,0.12374972,0.1476564,0.1476564,0.13299586,0.13299586,0.13728948,0.13728948,0.1365469,0.1365469
0.0007400000000000001,0.12364948,0.12364948,0.14768051999999998,0.14768051999999998,0.13312172,0.13312172,0.13741972,0.13741972,0.1366268,0.1366268
0.00075,0.12199214,0.12199214,0.14830172,0.14830172,0.1349205,0.1349205,0.13978226,0.13978226,0.13777026,0.13777026
0.00076,0.12192186,0.12192186,0.1483292,0.1483292,0.13499264000000002,0.13499264000000002,0.13989946,0.13989946,0.1376953,0.1376953
0.0007700000000000001,0.12049013999999998,0.12049013999999998,0.1487412,0.1487412,0.13497694,0.13497694,0.14235478000000001,0.14235478000000001,0.13712946,0.13712946
